Country,City,AccentCity,Region,Population,Latitude,Longitude
na,amasbank,Amasbank,29,,-21.1166667,15.0666667
na,ambende,Ambende,38,,-18.3166667,16.2833333
na,aminuis,Aminuis,35,,-23.6333333,19.3666667
na,andara,Andara,28,,-18.0666667,21.45
na,cuma,Cuma,34,,-18.1333333,20.8833333
na,edundja,Edundja,33,,-17.4166667,16.0
na,windhoek,Windhoek,21,268129,-22.57,17.0836111
nc,akaouane,Akaouane,00,,-21.1,167.4
ne,abada goungou,Abada Goungou,05,,13.3827778,2.2086111
ne,abadam,Abadam,02,,13.6333333,13.25
ne,abala,Abala,09,,14.9333333,3.4333333
ne,abalak,Abalak,06,13555,15.4522222,6.2783333
ne,abardok,Abardok,01,,17.5166667,8.65
ne,abdou,Abdou,07,,14.8,8.0833333
ne,abdou-koara,Abdou-Koara,03,,13.05,3.5666667
ne,abegou,AbÈgou,04,,14.15,8.2166667
ne,niamey,Niamey,08,774245,13.5166667,2.1166667
nf,kingston,Kingston,00,,-29.05,167.95
ng,aabom,Aabom,50,,4.791234,7.193595
ng,aakaa,Aakaa,26,,7.066667,8.933333
ng,aba,Aba,23,,10.989055,7.724679
ng,aba,Aba,32,,7.7,3.566667
ng,aba,Aba,35,,8.5,12.283333
ng,aba,Aba,45,897613,5.106576,7.366667
ng,aba,Aba,56,,8.914444,7.635556
ng,aba adi,Aba Adi,42,,7.716667,4.5
ng,abababubu,Abababubu,48,,7.0981,5.01
ng,abachariri,Abachariri,27,,13.57931,13.338499
ng,abache,Abache,41,,7.3551,7.6407
ng,abacheke,Abacheke,28,,5.50372,6.729519
ng,abadiama,Abadiama,36,,5.370528,5.723989
ng,abadikiri,Abadikiri,52,,4.39287,5.85631
ng,abadogo,Abadogo,43,,7.516667,11.316667
ng,aba ekpe,Aba Ekpe,21,,4.6386,8.0043
ng,abafon,Abafon,16,,6.683333,3.516667
ng,abagana,Abagana,25,,6.184196,6.976553
ng,abagato,Abagato,44,,11.7762,11.2362
ng,abagbo,Abagbo,05,,6.403978,3.382222
ng,aba-isu,Aba-Isu,22,,5.393239,7.971527
ng,abaja-awwa,Abaja-Awwa,47,,6.3735,7.303
ng,abakaliki,Abakaliki,53,134113,6.316249,8.116908
ng,abaku,Abaku,31,,10.500469,6.689805
ng,abalago,Abalago,39,,11.877607,9.668423
ng,abarchari,Abarchari,46,,12.0993,10.5621
ng,abarsh,Abarsh,40,,12.122986,3.856391
ng,abattoir,Abattoir,51,,13.068438,5.224033
ng,aba yawu,Aba Yawu,30,,8.416667,4.583333
ng,abayi,Abayi,55,,9.733333,10.95
ng,abdalawa,Abdalawa,24,,13.164811,7.787635
ng,abere,Abere,37,,6.204129,5.144663
ng,aberin,Aberin,54,,8.233333,4.733333
ng,aberishi,Aberishi,57,,12.035992,6.940425
ng,abuja,Abuja,11,,9.083333,7.533333
ng,achika,Achika,29,,11.716667,8.966667
ng,anglo jos,Anglo Jos,49,,9.866667,8.866667
ng,fagada maidaji,Fagada Maidaji,00,,4.1,12.45
ng,warri,Warri,10,536068,5.516667,5.75
ni,abra vieja,Abra Vieja,08,,12.6666667,-86.2833333
ni,acoyapa,Acoyapa,04,10011,11.9666667,-85.1666667
ni,aduana,Aduana,10,,12.0333333,-86.4666667
ni,aduana,Aduana,17,,14.9833333,-83.1666667
ni,agua agria,Agua Agria,06,,11.7833333,-85.9666667
ni,agua amarilla,Agua Amarilla,12,,13.05,-85.7
ni,agua caliente,Agua Caliente,01,,12.3833333,-85.7833333
ni,aguacate,Aguacate,02,,11.8166667,-86.2
ni,alaska,Alaska,03,,12.6333333,-86.9
ni,almendro,Almendro,14,,11.6833333,-84.7
ni,altagracia,Altagracia,15,,11.5666667,-85.5833333
ni,altos,Altos,11,,12.0666667,-86.1
ni,amaka,Amaka,07,,14.25,-85.1166667
ni,amatilla,Amatilla,13,,13.6333333,-86.6333333
ni,amerisco,Amerisco,18,,11.2,-83.85
ni,amucayan,Amucay·n,09,,13.5666667,-86.35
ni,cacao,Cacao,05,,13.05,-86.25
nl,1e exloermond,1e ExloÎrmond,01,,52.940973,6.96853
nl,2e vlotbrug,2e Vlotbrug,11,,51.853179,4.196482
nl,aadorp,Aadorp,15,,52.374006,6.61527
nl,aagtdorn,Aagtdorn,07,,52.690802,4.700756
nl,aagtekerke,Aagtekerke,10,,51.546737,3.512182
nl,aaien,Aaien,05,,51.585338,6.041093
nl,aalburg,Aalburg,06,12472,51.757179,5.130263
nl,aalst,Aalst,03,,51.783088,5.127764
nl,aalsum,Aalsum,02,,53.340351,6.006151
nl,aalsum,Aalsum,04,,53.307707,6.370865
nl,aan de zuwe,Aan de Zuwe,09,,52.171395,4.901829
nl,almere,Almere,16,186457,52.388101,5.235395
nl,bella vista,Bella Vista,00,,12.15,-68.25
no,a,≈,09,1145,63.966667,10.216667
no,a,≈,16,1145,63.966667,10.2
no,a,≈,18,,68.783333,17.766667
no,aabol,Aabol,20,,59.166667,10.216667
no,aadalsbruk,Aadalsbruk,06,,60.783333,11.3
no,aadland,Aadland,07,,60.366667,5.483333
no,aadneram,Aadneram,19,,59.016667,6.933333
no,aafarnes,Aafarnes,08,,62.666667,7.516667
no,aafoss,Aafoss,17,,59.2,9.533333
no,aaker,Aaker,04,,60.55,8.266667
no,aakrehamn,Aakrehamn,14,,59.266667,5.183333
no,aakvaag,Aakvaag,02,,58.668056,9.184167
no,aal,Aal,11,,60.35,10.583333
no,aalen,Aalen,15,,61.466667,5.416667
no,aamot,Aamot,01,,59.85,11.666667
no,aanes,Aanes,10,,64.433333,13.466667
no,aarum,Aarum,13,,59.266667,11.116667
no,abelsborg,Abelsborg,05,,70.166667,28.783333
no,bekkelaget,Bekkelaget,12,,59.883889,10.7775
np,achham,Achham,00,,29.05,81.3
nr,anabar,Anabar,00,,-0.5166667,166.95
nu,alofi,Alofi,00,624,-19.0166667,-169.9166667
nz,abbotsford,Abbotsford,G2,,-45.883333,170.416667
nz,adams flat,Adams Flat,G3,,-46.116667,169.833333
nz,addington,Addington,E9,,-43.55,172.616667
nz,admiralty bay,Admiralty Bay,F7,,-40.95,173.916667
nz,ahikiwi,Ahikiwi,E7,,-35.783333,173.733333
nz,ahititi,Ahititi,F1,,-38.433333,178.05
nz,ahuriri,Ahuriri,F2,,-39.483333,176.9
nz,albert road,Albert Road,F9,,-39.166667,174.133333
nz,altimarloch,Altimarloch,F4,,-41.733333,173.866667
nz,aorere,Aorere,F5,,-40.716667,172.6
nz,aotea,Aotea,G1,,-37.916667,174.8
nz,aparima,Aparima,F8,,-46.083333,168.05
nz,arapuni,Arapuni,85,,-38.066667,175.65
nz,bethlehem,Bethlehem,E8,,-37.7,176.116667
nz,kioreroa,Kioreroa,F6,,-35.733333,174.35
nz,ritchie,Ritchie,00,,-43.733333,176.266667
nz,waimiha,Waimiha,F3,,-38.616667,175.316667
om,abailah,Abailah,02,,24.2666667,56.15
om,a`bal,A`bal,05,,24.4333333,56.05
om,`abat,`Abat,04,,22.5505556,59.3280556
om,`abayah,`Abayah,06,,23.1752778,58.8141667
om,abu qarayt,Abu Qarayt,07,,26.1741667,56.2763889
om,abu rumaila,Abu Rumaila,08,,17.4,53.9166667
om,al ghubar,Al Ghubar,00,,20.95,56.7666667
pa,abajo bonito,Abajo Bonito,07,,7.5,-80.5666667
pa,aceite,Aceite,05,,7.6344444,-78.1819444
pa,acequia de cochea,Acequia de Cochea,02,,8.5833333,-82.4166667
pa,achiote,Achiote,04,,9.2227778,-80.0191667
pa,achiotillal,Achiotillal,10,,8.55,-80.9333333
pa,achoertupo,Achoertupo,09,,9.5,-78.95
pa,africa,¡frica,01,,9.15,-82.3166667
pa,agua azules,Agua Azules,06,,7.8833333,-80.9166667
pa,agua bendita,Agua Bendita,08,,9.1666667,-79.6166667
pa,agua blanca,Agua Blanca,03,,8.4833333,-80.65
pe,3 de octubre,3 De Octubre,02,,-9.1166667,-78.55
pe,abancai,Abancai,03,,-13.6338889,-72.8813889
pe,abas chacra,Abas Chacra,04,,-15.4305556,-73.4975
pe,abisinia,Abisinia,11,,-13.9833333,-75.7
pe,abra de huillque,Abra de Huillque,08,,-13.45,-72.3666667
pe,abrojal,Abrojal,14,,-6.3666667,-79.8166667
pe,abujao,Abujao,25,,-8.1833333,-73.7666667
pe,aburgos,Aburgos,13,,-8.3166667,-78.1833333
pe,acabara,Acabara,05,,-13.1194444,-73.9502778
pe,acachare,Acachare,15,,-12.2833333,-76.2
pe,acanane,Acanane,21,,-15.4,-69.3333333
pe,acancocha,Acancocha,12,,-11.0261111,-75.7577778
pe,acapulco,Acapulco,24,,-3.7436111,-80.7777778
pe,acathuta,Acathuta,23,,-17.3166667,-69.7166667
pe,acchupata,Acchupata,06,,-7.3,-78.0333333
pe,accoccasa,Accoccasa,09,,-13.8833333,-75.1833333
pe,achacala,Achacala,18,,-16.7166667,-70.35
pe,achaguay alto,Achaguay Alto,01,,-5.5897222,-78.4741667
pe,achimpa,Achimpa,10,,-10.0366667,-76.4663889
pe,achinamisa,Achinamisa,22,,-6.4166667,-75.9
pe,achira,Achira,20,,-5.6975,-79.6636111
pe,achual tipisca,Achual Tipisca,16,,-5.4505556,-75.8155556
pe,acobamba,Acobamba,19,,-10.4511111,-76.1861111
pe,aguajal,Aguajal,17,,-12.25,-69.2333333
pe,base naval,Base Naval,07,,-12.0833333,-77.2166667
pf,afaahiti,Afaahiti,00,5186,-17.75,-149.2833333
pg,ababe,Ababe,09,,-6.2833333,145.6333333
pg,ababigab,Ababigab,12,,-4.4833333,145.2666667
pg,abadi,Abadi,03,,-10.2,149.8333333
pg,abam,Abam,06,,-8.9333333,143.1666667
pg,abaro,Abaro,01,,-9.4725,147.8925
pg,abaru,Abaru,18,,-3.9,141.2
pg,abauia 1,Abauia 1,11,,-3.7,143.4333333
pg,ablingi,Ablingi,17,,-6.3166667,150.05
pg,aboba,Aboba,05,,-6.35,143.7333333
pg,abuari,Abuari,04,,-9.0,147.75
pg,abuipi,Abuipi,02,,-7.9,145.6833333
pg,aepukl,Aepukl,16,,-5.65,144.1333333
pg,afong,Afong,14,,-6.4166667,147.55
pg,agaigau,Agaigau,08,,-5.9666667,144.8666667
pg,ailo,Ailo,10,,-4.8166667,151.7
pg,aitara,Aitara,07,,-6.7333333,155.325
pg,aiyulities,Aiyulities,19,,-5.4,143.9
pg,alokuk,Alokuk,13,,-2.0333333,146.6166667
pg,amba,Amba,15,,-3.05,151.65
pg,badili,Badili,20,,-9.4833333,147.1666667
ph,aabayat,Aabayat,51,,15.7735,120.4038
ph,aanislag,Aanislag,05,,13.0748,123.703
ph,aasnan,Aasnan,H2,,13.8094,122.0886
ph,aasowao,Aasowao,21,,10.733333,123.95
ph,aato,Aato,C5,,9.3128,123.2846
ph,aaygayon,Aaygayon,55,,11.569444,125.032778
ph,aba,Aba,14,,17.5359,121.7345
ph,aba,Aba,16,,13.666667,123.066667
ph,aba,Aba,30,,10.9442,122.5671
ph,ababeng,Ababeng,01,,17.6701,120.6774
ph,ababut,Ababut,28,,18.1712,120.6888
ph,abaca,Abaca,06,,10.4929,121.9568
ph,abaca,Abaca,11,2480,9.9204,124.5051
ph,abaca,Abaca,23,,11.666667,125.083333
ph,abaca,Abaca,26,,7.3581,126.4661
ph,abaca,Abaca,37,,11.086944,124.917778
ph,abaca,Abaca,39,,12.05,123.9524
ph,abaca,Abaca,48,,16.015312,121.217936
ph,abaca,Abaca,54,,12.546,122.1125
ph,abaca,Abaca,B3,,12.1452,124.5307
ph,abaca,Abaca,F5,,10.563559,123.396602
ph,abaca,Abaca,I7,,7.506667,125.726667
ph,abaca,Abaca,M9,,6.065278,124.466111
ph,abacca,Abacca,29,,17.033333,120.566667
ph,abaga,Abaga,34,,7.9384,123.7724
ph,abaga,Abaga,57,,7.166667,124.816667
ph,abaga,Abaga,62,,8.940278,125.995833
ph,abaga,Abaga,C8,,8.140556,124.22
ph,abagao,Abagao,59,,10.177778,124.988611
ph,abagon,Abagon,63,,15.6107,120.6109
ph,abahid,Abahid,12,,7.971111,125.324444
ph,abalete,Abalete,40,,13.516667,120.433333
ph,abanaban,Abanaban,49,,12.310957,119.923113
ph,abangan norte,Abangan Norte,13,,14.772222,120.94
ph,abangay,Abangay,18,,11.2466,122.4918
ph,abar 1,Abar 1,F6,,15.7888,120.9768
ph,abas,Abas,58,,12.9657,123.6763
ph,abat,Abat,10,,16.603979,120.77104
ph,abatan,Abatan,27,,16.836763,121.066442
ph,abaton,Abaton,67,,12.4798,125.043
ph,abbag,Abbag,68,,16.2708,121.6576
ph,abbatuan,Abbatuan,31,,16.972748,122.040142
ph,abbel,Abbel,H6,,18.116667,121.066667
ph,abbigoy,Abbigoy,J7,,17.575917,121.342047
ph,abbot,Abbot,44,,17.683333,121.416667
ph,abelo,Abelo,09,,13.918581,120.95691
ph,abihao,Abihao,19,,13.666667,124.35
ph,abilla,Abilla,A5,,9.5855,123.0802
ph,abis,Abis,46,2603,9.7173,122.9438
ph,ablanan,Ablanan,43,,8.510278,124.469444
ph,abo,Abo,17,,9.2452,124.6984
ph,abo,Abo,33,,14.0979,121.4332
ph,abon-abon,Abon-abon,I6,,7.7825,125.8115
ph,abong-abong,Abong-Abong,22,,6.486428,121.912154
ph,abongabong,Abongabong,P1,,7.4345,123.3965
ph,a bonifacio,A Bonifacio,H3,,10.916667,123.25
ph,abot,Abot,M8,,16.7087,121.3932
ph,abuanan,Abuanan,A3,,10.524964,122.992702
ph,abucay,Abucay,07,35508,14.722222,120.538333
ph,abuleg,Abuleg,G8,,16.1179,121.8599
ph,abunabun,Abunabun,35,,7.466667,124.133333
ph,abut,Abut,36,,16.65,120.35
ph,abuyog,Abuyog,15,,14.166667,122.7
ph,abuyog,Abuyog,N2,3377,12.9461,124.0519
ph,acaban,Acaban,H9,,11.6881,124.5006
ph,acacia,Acacia,47,,15.5944,121.0251
ph,acacia,Acacia,K5,,14.6685,120.9703
ph,acala,Acala,D5,,13.166667,123.716667
ph,acero,Acero,03,,8.1113,125.8577
ph,aclan,Aclan,02,,8.991389,125.311944
ph,acle,Acle,M4,,15.124,120.6428
ph,acliang,Acliang,41,,12.7,121.366667
ph,addition,Addition,K8,,14.5903,121.0408
ph,adduas,Adduas,A9,,15.4958,120.9627
ph,adgawan,Adgawan,04,,11.5739,122.3524
ph,adjid,Adjid,60,,5.992222,121.009722
ph,adlaon,Adlaon,B7,,10.443889,123.871944
ph,adlauan,Adlauan,F3,,11.505278,122.7625
ph,adorable,Adorable,42,,8.3235,123.8308
ph,adya,Adya,D6,,13.8813,121.1344
ph,agakan,Agakan,56,,7.066667,124.666667
ph,agata,Agata,N3,,9.666667,125.4
ph,agbagacay,Agbagacay,F4,,10.469566,123.381701
ph,agdajon,Agdajon,L9,,11.1205,122.604
ph,agdao,Agdao,25,,6.488889,125.587222
ph,aglao,Aglao,64,,14.9971,120.28
ph,agnas,Agnas,N4,,13.3557,123.8176
ph,agoho,Agoho,K4,,14.541,121.065
ph,agos,Agos,D4,,10.2775,123.984167
ph,agot,Agot,38,,13.4565,121.8736
ph,agsanayan,Agsanayan,J3,,10.682,122.655
ph,aguado,Aguado,G6,,14.25611,120.864325
ph,aguisan,Aguisan,J4,11798,10.1603,122.8615
ph,aguiting,Aguiting,E4,,11.130556,124.598056
ph,agumbayan subdivision,Agumbayan Subdivision,53,,14.608056,121.08
ph,agusan,Agusan,A8,,8.974722,125.523611
ph,agusan,Agusan,B2,,8.490556,124.737222
ph,aguso,Aguso,O3,,15.527,120.597
ph,airmen village,Airmen Village,E9,,14.5258,121.0161
ph,airport village,Airport Village,L7,,14.5084,121.0067
ph,akli,Akli,50,,14.9306,120.5445
ph,akol,Akol,71,,6.265,124.169167
ph,alabang,Alabang,L4,,14.417154,121.035834
ph,alacaygan,Alacaygan,O8,2598,10.86324,123.082704
ph,alah,Alah,70,,6.195833,124.772222
ph,alambre,Alambre,C3,,7.064167,125.468611
ph,alaminos,Alaminos,H4,10488,16.1547,119.9805
ph,alang-alang,Alang-Alang,F9,,9.7868,125.4344
ph,alangilan,Alangilan,20,,14.400006,120.884597
ph,alangilan,Alangilan,A7,,13.7822,121.0687
ph,alegre,Alegre,C9,,10.683333,122.5
ph,alegre,Alegre,F8,,10.783,123.0547
ph,alegria,Alegria,P2,,7.529444,122.989444
ph,alejandria,Alejandria,D2,,10.4223,122.9784
ph,alicia,Alicia,F2,,14.665,121.0208
ph,alimango,AlimaÒgo,69,,9.2856,123.6361
ph,alimango,Alimango,J1,,10.834,123.5211
ph,almanza dos,Almanza Dos,K1,,14.414281,121.011786
ph,amigos,Amigos,B1,,10.9323,123.3128
ph,amio,Amio,H8,2349,9.3992,122.9047
ph,ammabocan,Ammabocan,I5,,16.840058,121.808141
ph,ampoya,Ampoya,B8,,7.1675,124.253889
ph,amsic,Amsic,A1,,15.154,120.5718
ph,amtic,Amtic,K2,,13.2936,123.6268
ph,amyan,Amyan,J6,,9.858,122.8438
ph,amyang,Amyang,K3,,10.9121,122.4646
ph,anapog,Anapog,G5,,10.31,123.639167
ph,anas,Anas,L1,,12.4276,123.5649
ph,anepahan,Anepahan,F1,,9.7311,118.4643
ph,angas,Angas,B5,,10.357874,123.229801
ph,aniban,Aniban,M5,,14.8497,121.0805
ph,anibong,Anibong,G1,,11.258889,124.986944
ph,anibun,Anibun,72,,7.033333,118.466667
ph,annafunan,Annafunan,O4,,17.6425,121.7187
ph,antipolo,Antipolo,H5,549541,14.5886,121.1757
ph,anungan,Anungan,65,,7.46,122.077778
ph,apao,Apao,O2,,9.5009,123.1697
ph,apaya,Apaya,D3,,18.1743,120.5399
ph,apikon,Apikon,N7,,7.4128,125.8373
ph,aplaya,Aplaya,M7,3446,14.32106,121.113686
ph,apopong,Apopong,C6,,6.121429,125.124218
ph,aropag,Aropag,M1,,10.8598,123.3555
ph,arty subdivision,Arty Subdivision,O7,,14.6825,120.9731
ph,asinan,Asinan,G7,,7.012542,122.191303
ph,atate,Atate,E8,,15.5598,121.1004
ph,babuyan,Babuyan,I2,,14.1737,121.1061
ph,bacal iii,Bacal III,L3,,15.706,120.9032
ph,bacalod,Bacalod,A2,,10.6677,122.9533
ph,bacayao,Bacayao,B9,,16.0392,120.3475
ph,bacolod chico,Bacolod Chico,E1,,7.989444,124.281667
ph,baga,Baga,E6,,8.1002,123.7539
ph,bagalnga,BagalÒga,C1,,10.5,123.983333
ph,bagbaguin,Bagbaguin,L2,,14.7668,121.0097
ph,bagong,Bagong,B4,,14.6621,120.9932
ph,bagong bayan,Bagong Bayan,F7,,14.0682,121.3192
ph,bagong ilog,Bagong Ilog,L8,,14.5679,121.0668
ph,baguio,Baguio,A4,272732,16.416389,120.593056
ph,bagumbang,Bagumbang,G4,,8.0388,123.6556
ph,bagumbayan,Bagumbayan,E2,,13.616667,123.166667
ph,bagumbayan,Bagumbayan,M2,,14.7724,120.5424
ph,bagumbayan,Bagumbayan,N6,,14.478563,121.056669
ph,bagumbayan north,Bagumbayan North,L5,,14.6605,120.9438
ph,bahac-bahac,Bahac-bahac,E3,,14.833333,120.283333
ph,balaniug,Balaniug,E7,,7.816667,123.483333
ph,balibol,Balibol,E5,,8.4668,123.803
ph,balicbalic,Balicbalic,D9,,14.6085,121.0061
ph,balo alto,Balo Alto,J2,,15.2212,120.9516
ph,balogo,Balogo,N9,,10.7693,122.9629
ph,banbanan,Banbanan,C2,,8.7202,123.4217
ph,baranca,Baranca,K9,,14.6339,121.0851
ph,barra,Barra,D7,,13.8982,121.6062
ph,basco,Basco,08,7297,20.448649,121.970172
ph,batis,Batis,M6,,14.6025,121.0233
ph,bicayas,Bicayas,C4,,8.5755,123.3721
ph,bohol,Bohol,G3,,9.633333,123.883333
ph,booc,Booc,N8,,10.23978,123.8216
ph,buan,Buan,C7,,7.6839,125.8836
ph,cabadiangan,Cabadiangan,N1,3433,9.7534,122.4739
ph,cabancalan,Cabancalan,D8,,10.3475,123.9347
ph,canacao,CaÒacao,B6,,14.488056,120.895278
ph,capataan,Capataan,O5,,16.0086,120.6064
ph,dangcol,Dangcol,H7,,14.6431,120.4636
ph,del rosario,Del Rosario,D1,,13.397,123.4536
ph,galicia,Galicia,G2,,14.081551,120.902688
ph,hidalgo,Hidalgo,O1,,14.070432,121.140917
ph,malaybalay,Malaybalay,K6,,8.1575,125.127778
ph,navotas,Navotas,I3,,13.36668,121.259018
pk,aada,Aada,04,,32.096855,75.060412
pk,aazi shamsuddin,Aazi Shamsuddin,05,,24.6064,68.032558
pk,ababaki,Ababaki,02,,28.216038,66.309241
pk,ababakrai,Ababakrai,03,,34.188935,71.691507
pk,abadon,Abadon,07,,35.124715,76.478171
pk,abak,Abak,01,,32.569167,69.841111
pk,abbawala,Abbawala,06,,32.889126,74.197721
pk,akrala,Akrala,08,,33.629659,73.264142
pk,nazand,Nazand,,,32.400278,69.254722
pl,abbau maradtken,Abbau Maradtken,85,,53.789007,21.170627
pl,abramow,Abramow,75,,50.698801,22.700218
pl,abramowice,Abramowice,77,,49.792119,20.194277
pl,abramy,Abramy,78,,53.00742,21.852518
pl,abtei,Abtei,87,,54.341356,16.397336
pl,achrymowce,Achrymowce,81,,53.513738,23.546985
pl,adamczowice,Adamczowice,84,,50.663145,21.485998
pl,adamierz,Adamierz,86,,52.153578,17.803052
pl,adaminowo,Adaminowo,73,,52.59512,19.272471
pl,adamow,Adamow,74,,51.100901,19.291935
pl,adamow,Adamow,83,,50.868835,19.335772
pl,adamowka,Adamowka,80,,50.258938,22.690844
pl,agnieszezyn,Agnieszezyn,79,,50.384655,17.915356
pl,albinow,Albinow,72,,50.783333,16.683333
pl,alstadt,Alstadt,82,,53.88609,19.366273
pl,alt beelitz,Alt Beelitz,76,,52.84845,15.921153
pm,miquelon,Miquelon,00,1141,47.0975,-56.3813889
pn,adamstown,Adamstown,00,,-25.0666667,-130.0833333
ps,abasan,Abasan,00,,31.323333,34.346111
pt,abacao,AbaÁ„o,04,,41.410015,-8.272586
pt,abacas,AbaÁas,21,,41.226962,-7.698483
pt,abades,Abades,18,,39.765567,-8.468662
pt,abadessa,Abadessa,13,,39.562038,-8.936664
pt,abadia,Abadia,14,,39.095146,-9.191603
pt,abambres,Abambres,05,,41.558632,-7.183489
pt,abecao,AbeÁ„o,20,,42.06631,-8.416893
pt,abegoaria,Abegoaria,16,,39.023347,-7.12637
pt,abegoaria,Abegoaria,19,,38.737491,-8.539531
pt,abegoaria,Abegoaria,23,,38.566667,-28.616667
pt,abegoes,Abegıes,22,,40.638962,-7.699332
pt,abelhal,Abelhal,17,,41.107326,-8.015592
pt,abitureira,Abitureira,02,,40.947568,-8.349937
pt,abitureira,Abitureira,06,,39.99887,-7.8904
pt,abobara,Abobara,09,,37.133333,-7.6
pt,abraveia,Abraveia,07,,40.196134,-8.277731
pt,achada de cima,Achada de Cima,10,,32.716667,-17.15
pt,achada do gamo,Achada do Gamo,03,,37.652507,-7.509396
pt,acores,AÁores,11,,40.645437,-7.305133
pt,adaval,Adaval,08,,38.617886,-7.610648
pw,aakip,Aakip,00,,7.3619444,134.5122222
py,24 de julio,24 De Julio,08,,-25.083333,-57.3
py,28 km paranambu,28 Km Paranambu,01,,-25.816667,-54.833333
py,abai,AbaÌ,05,3024,-26.033333,-55.933333
py,aba-ne-e,Ab·-—e-È,24,,-21.933333,-61.933333
py,acahai,AcahaÌ,15,,-25.916667,-57.15
py,administracion lunardelli,AdministraciÛn Lunardelli,02,,-23.233333,-55.85
py,agua dulce,Agua Dulce,23,,-20.016667,-59.766667
py,aguara charte,Aguar· Charte,19,,-23.833333,-55.483333
py,aguerito,Ag¸erito,07,,-22.916667,-56.666667
py,aguirre,Aguirre,12,,-26.833333,-57.55
py,ajos,Ajos,04,,-25.416667,-56.45
py,alberdi,Alberdi,13,6518,-26.166667,-58.15
py,alborada dos,Alborada Dos,11,,-27.3,-55.716667
py,angostura,Angostura,06,,-25.533333,-57.616667
py,antequera,Antequera,17,2701,-24.133333,-57.083333
py,arce rojas,Arce Rojas,16,,-23.433333,-59.716667
py,arroyito,Arroyito,10,,-25.733333,-56.616667
qa,aba zuluf,Aba Zuluf,08,,26.123611,51.169167
qa,`abd al `aziz,`Abd al `Aziz,01,,25.278333,51.525556
qa,abu hamur,Abu Hamur,06,,25.235556,51.495556
qa,abu husayyah,Abu Husayyah,09,,25.459167,51.316667
qa,abu kharab,Abu Kharab,04,,25.708333,51.591667
qa,ad da`ayin,Ad Da`ayin,13,,25.577442,51.483063
qa,al kharrarah,Al Kharrarah,10,,24.904444,51.175
re,abondance,Abondance,00,,-21.0333333,55.6666667
ro,16 februarie,16 Februarie,43,,44.466667,26.033333
ro,1 decembrie,1 Decembrie,42,,44.290833,26.058056
ro,1 mai,1 Mai,05,,46.983333,21.983333
ro,23 august,23 August,12,,45.516667,22.433333
ro,23 august,23 August,26,,44.7125,22.765833
ro,23 august,23 August,38,,46.2,28.016667
ro,23 mila,23 Mila,37,,45.183333,29.4
ro,2 mai,2 Mai,14,,43.783333,28.583333
ro,abafaja,Abafaja,27,,46.75,24.7
ro,abasfalva,Abasfalva,20,,46.25,25.433333
ro,abrud,Abrud,01,6122,46.266667,23.066667
ro,abrud,Abrud,21,,44.15,27.983333
ro,abrudsat,Abrudsat,02,,46.233333,23.05
ro,acas,Acas,32,2819,47.533333,22.783333
ro,aciliu,Aciliu,33,,45.833333,23.883333
ro,aciua,Aciua,25,,47.683333,23.366667
ro,acris,Acris,09,,45.65,25.983333
ro,adalin,Adalin,13,,47.016667,23.45
ro,adamesti,Adamesti,35,,44,25.266667
ro,adanca,Adanca,16,,44.933333,25.6
ro,adancata,Adancata,17,,44.483333,23.733333
ro,adancata,Adancata,34,7779,47.733333,26.3
ro,adaseni,Adaseni,07,,48.066667,26.933333
ro,adjudeni,Adjudeni,23,,47.016667,26.933333
ro,afumati,Afumati,03,,44.766667,24.466667
ro,afumati,Afumati,11,,45.4,26.55
ro,aga,Aga,36,,45.872222,21.675556
ro,agafeni,Agafeni,28,,47.2,26
ro,agas,Agas,04,6619,46.483333,26.216667
ro,agaua,Agaua,08,,44.833333,28.066667
ro,aghires,Aghires,31,,47.166667,23.05
ro,agostin,Agostin,15,,46.05,25.55
ro,agries,Agries,06,,47.4,24.15
ro,albeanu-manciulescu,Albeanu-Manciulescu,41,,44.4,26.5
ro,albeni,Albeni,19,2820,45.033333,23.6
ro,albesti,Albesti,22,2702,44.533333,27.133333
ro,albesti,Albesti,29,,44.7,24.45
ro,albesti,Albesti,39,,45.216667,24.666667
ro,albesti-de mur,Albesti-de Mur,30,,44.95,26.2
ro,alexandru odobescu,Alexandru Odobescu,40,,45.5,26.933333
ro,andronache,Andronache,10,,44.483333,26.15
ro,azaclau,Azaclau,18,,45.45,28.05
rs,ablian,Abli·n,00,,44.947222,21.370833
rs,aleksinac,Aleksinac,02,16652,43.541667,21.707778
rs,niksic,Niksic,01,,44.099167,21.001944
rs,veliko gradiste,Veliko Gradiste,12,5752,44.756667,21.513611
ru,22-y kilometr,22-y Kilometr,77,,56.088847,31.68135
ru,24 km,24 km,11,,51.583333,108.416667
ru,62 km,62 km,53,,55.4028,81.3944
ru,a adino,A adino,47,,54.813769,38.207585
ru,aajuolahti,Aajuolahti,28,,65.083333,30.45
ru,aallaakh,Aallaakh,63,,60.733333,131.6
ru,aayty-mokhk,Aayty-Mokhk,CI,,43.089573,46.34783
ru,aba,Aba,04,,51.2983,83.8125
ru,ababkovo,Ababkovo,21,,57.390415,41.719599
ru,ababkovo,Ababkovo,37,,57.996963,41.086725
ru,ababkovo,Ababkovo,51,,56.028592,43.154037
ru,ababkovo,Ababkovo,60,,56.2967,29.7267
ru,ababurovo,Ababurovo,83,,56.320772,40.048323
ru,abach,Abach,90,,60.066627,56.270205
